Invoice ID,Branch,City,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Total,Date,Time,Payment,cogs,gross margin percentage,gross income,Rating,cluster_k5,PC1,PC2,PC1_3,PC2_3,PC3_3,TSNE1,TSNE2
532-59-7201,B,Mandalay,Member,Male,Sports and travel,79.93,6,23.979,503.559,1/31/2019,14:04,Cash,479.58,4.761904762,23.979,5.5,0,1.0734470779112717,-0.3853792774020186,1.0734470779112717,-0.3853792774020186,0.9859431294814109,-16.118868,-5.245122
181-94-6432,C,Naypyitaw,Member,Male,Fashion accessories,69.33,2,6.933,145.593,2/5/2019,19:05,Ewallet,138.66,4.761904762,6.933,9.7,4,-0.9873864845579506,1.9688576366992394,-0.9873864845579506,1.9688576366992394,0.31171900628739974,0.9594683,-26.120802
870-76-1733,A,Yangon,Member,Female,Food and beverages,14.23,5,3.5575,74.7075,2/1/2019,10:08,Credit card,71.15,4.761904762,3.5575,4.4,2,-1.4502143994258037,-1.9117503435142593,-1.4502143994258037,-1.9117503435142593,-0.17409504760083344,-32.219784,-2.3569121
423-64-4619,A,Yangon,Member,Female,Health and beauty,15.55,9,6.9975,146.9475,3/7/2019,13:12,Cash,139.95,4.761904762,6.9975,5.0,1,-0.5029302957955969,-2.0213142181310397,-0.5029302957955969,-2.0213142181310397,-1.0920697434467546,5.4684787,-5.5421553
227-07-4446,C,Naypyitaw,Member,Female,Electronic accessories,78.13,10,39.065,820.365,2/10/2019,20:51,Cash,781.3,4.761904762,39.065,4.4,0,2.7362012826246445,-1.4468766875822217,2.7362012826246445,-1.4468766875822217,0.33404446537856847,26.206627,11.55319
174-36-3675,C,Naypyitaw,Member,Male,Food and beverages,99.37,2,9.937,208.677,2/14/2019,17:29,Cash,198.74,4.761904762,9.937,5.2,4,-0.14498545973597388,0.18656086795716925,-0.14498545973597388,0.18656086795716925,2.3300785127588655,-22.940523,-9.604979
428-83-5800,C,Naypyitaw,Member,Female,Food and beverages,21.08,3,3.162,66.402,2/9/2019,10:25,Cash,63.24,4.761904762,3.162,7.3,3,-1.7718840742283437,-0.1339963531602707,-1.7718840742283437,-0.1339963531602707,-0.44019368147862376,-30.263327,14.219468
603-07-0961,C,Naypyitaw,Member,Male,Electronic accessories,74.79,5,18.6975,392.6475,1/10/2019,11:34,Cash,373.95,4.761904762,18.6975,4.9,4,0.4912407222524608,-0.6764297880391873,0.4912407222524608,-0.6764297880391873,1.2232800900765257,-18.330698,-6.4017563
704-20-4138,C,Naypyitaw,Member,Female,Health and beauty,29.67,7,10.3845,218.0745,3/11/2019,18:58,Credit card,207.69,4.761904762,10.3845,8.1,1,-0.48966130839050664,-0.05021019731463339,-0.48966130839050664,-0.05021019731463339,-1.3151123431886698,19.517223,-14.507339
787-15-1757,C,Naypyitaw,Member,Male,Health and beauty,44.07,4,8.814,185.094,2/18/2019,16:28,Ewallet,176.28,4.761904762,8.814,8.4,3,-0.9228465646813602,0.7036717215262417,-0.9228465646813602,0.7036717215262417,-0.330125503187753,-2.15896,-23.032969
649-11-3678,C,Naypyitaw,Normal,Female,Food and beverages,22.93,9,10.3185,216.6885,2/26/2019,20:26,Cash,206.37,4.761904762,10.3185,5.5,1,-0.20705317826435016,-1.6096401591276046,-0.20705317826435016,-1.6096401591276046,-1.0859203613287889,1.7738599,2.7460947
622-20-1945,C,Naypyitaw,Normal,Female,Health and beauty,39.42,1,1.971,41.391,1/18/2019,15:08,Cash,39.42,4.761904762,1.971,8.4,3,-1.9258553218021337,0.9179496648376448,-1.9258553218021337,0.9179496648376448,0.04614064531931032,-38.961662,17.856161
372-94-8041,A,Yangon,Normal,Male,Health and beauty,15.26,6,4.578,96.138,2/15/2019,18:03,Ewallet,91.56,4.761904762,4.578,9.8,3,-1.3870978754541547,0.7738502079921225,-1.3870978754541547,0.7738502079921225,-1.842444650999585,0.014706504,-29.578405
563-91-7120,A,Yangon,Normal,Female,Fashion accessories,61.77,5,15.4425,324.2925,3/8/2019,13:21,Cash,308.85,4.761904762,15.4425,6.7,4,0.03422499800782023,0.019552986888802817,0.03422499800782023,0.019552986888802817,0.29975295442624744,-3.8022232,21.071287
746-54-5508,A,Yangon,Normal,Male,Home and lifestyle,21.52,6,6.456,135.576,1/17/2019,12:48,Credit card,129.12,4.761904762,6.456,9.4,3,-1.1458980071309488,0.6537554670837775,-1.1458980071309488,0.6537554670837775,-1.6004432502209025,4.1060376,-37.98635
276-54-0879,B,Mandalay,Normal,Male,Sports and travel,97.74,4,19.548,410.508,3/12/2019,19:53,Ewallet,390.96,4.761904762,19.548,6.4,4,0.7092892249810746,0.5604199572269675,0.7092892249810746,0.5604199572269675,1.52028380637535,10.373355,18.501661
815-11-1168,A,Yangon,Member,Male,Food and beverages,99.78,5,24.945,523.845,3/9/2019,19:09,Cash,498.9,4.761904762,24.945,5.4,0,1.3018205841853987,-0.006825423325825107,1.3018205841853987,-0.006825423325825107,1.6699724815413952,-17.607094,-4.308944
719-76-3868,C,Naypyitaw,Member,Male,Food and beverages,94.26,4,18.852,395.892,3/12/2019,16:30,Cash,377.04,4.761904762,18.852,8.6,4,0.5811915934320342,1.6064013838093614,0.5811915934320342,1.6064013838093614,0.7932754495869179,30.841583,-13.874514
730-61-8757,B,Mandalay,Member,Male,Health and beauty,51.13,4,10.226,214.746,1/25/2019,10:11,Credit card,204.52,4.761904762,10.226,4.0,2,-0.6074469267923392,-1.3864476014013678,-0.6074469267923392,-1.3864476014013678,1.1122102473845479,-30.949755,-13.765637
340-66-0321,A,Yangon,Member,Male,Electronic accessories,36.36,4,7.272,152.712,3/25/2019,13:07,Cash,145.44,4.761904762,7.272,7.6,3,-1.125537254524231,0.18006214896680894,-1.125537254524231,0.18006214896680894,-0.27829326330082615,-11.063518,-12.967169
868-81-1752,B,Mandalay,Normal,Male,Home and lifestyle,22.02,9,9.909,208.089,2/7/2019,18:48,Cash,198.18,4.761904762,9.909,6.8,1,-0.31817636960620915,-0.9429731164840174,-0.31817636960620915,-0.9429731164840174,-1.3854426484625777,-0.20356052,-3.1744678
634-97-8956,A,Yangon,Normal,Male,Food and beverages,32.9,3,4.935,103.635,2/17/2019,17:27,Credit card,98.7,4.761904762,4.935,9.1,3,-1.575008133647536,1.029510325736572,-1.575008133647536,1.029510325736572,-0.6468421727767608,-0.4098826,-36.40001
566-71-1091,A,Yangon,Normal,Male,Fashion accessories,77.02,5,19.255,404.355,2/3/2019,15:59,Cash,385.1,4.761904762,19.255,5.5,4,0.5176345117518308,-0.27783092611030685,0.5176345117518308,-0.27783092611030685,1.116200355703953,11.928362,24.660524
442-48-3607,A,Yangon,Member,Male,Food and beverages,23.48,2,2.348,49.308,3/14/2019,11:21,Credit card,46.96,4.761904762,2.348,7.9,3,-2.027547065900133,0.36222074761038675,-2.027547065900133,0.36222074761038675,-0.2919489156556551,-8.766959,-18.887308
835-16-0096,C,Naypyitaw,Member,Male,Sports and travel,14.7,5,3.675,77.175,3/24/2019,13:48,Ewallet,73.5,4.761904762,3.675,8.5,3,-1.5726265644226434,0.19133214645066726,-1.5726265644226434,0.19133214645066726,-1.2343161845289858,-4.6339025,-20.719168
527-09-6272,A,Yangon,Member,Female,Electronic accessories,28.45,5,7.1125,149.3625,3/21/2019,10:17,Credit card,142.25,4.761904762,7.1125,9.1,3,-1.0936999942150685,0.6256056889736296,-1.0936999942150685,0.6256056889736296,-1.2463734448975912,13.986707,-18.204294
898-04-2717,A,Yangon,Normal,Male,Fashion accessories,76.4,9,34.38,721.98,3/19/2019,15:49,Ewallet,687.6,4.761904762,34.38,7.5,0,2.0812335911411806,0.29523875636892377,2.0812335911411806,0.29523875636892377,-0.3058947066884925,36.65152,16.203875
692-27-8933,B,Mandalay,Normal,Female,Sports and travel,57.95,6,17.385,365.085,2/24/2019,13:02,Cash,347.7,4.761904762,17.385,5.2,2,0.31451077716261977,-0.9152221490689686,0.31451077716261977,-0.9152221490689686,0.439022545366467,0.5245671,31.472597
633-09-3463,C,Naypyitaw,Normal,Female,Electronic accessories,47.65,3,7.1475,150.0975,3/28/2019,12:58,Credit card,142.95,4.761904762,7.1475,9.5,3,-1.1426193230599442,1.3594217804479785,-1.1426193230599442,1.3594217804479785,-0.5308820057215711,8.749539,-31.570639
374-17-3652,B,Mandalay,Member,Female,Food and beverages,42.82,9,19.269,404.649,2/5/2019,15:26,Credit card,385.38,4.761904762,19.269,8.9,1,0.6209625007125026,0.3642851996481874,0.6209625007125026,0.3642851996481874,-1.6466493923979815,18.094654,-12.841582
378-07-7001,B,Mandalay,Member,Male,Electronic accessories,48.09,3,7.2135,151.4835,2/10/2019,18:23,Credit card,144.27,4.761904762,7.2135,7.8,3,-1.1137219926757136,0.5537986235192661,-1.1137219926757136,0.5537986235192661,0.10602885066420191,10.506832,-26.368631
433-75-6987,B,Mandalay,Member,Female,Health and beauty,55.97,7,19.5895,411.3795,3/5/2019,19:06,Ewallet,391.79,4.761904762,19.5895,8.9,1,0.5133914141709738,0.7629218820593454,0.5133914141709738,0.7629218820593454,-0.9076623795992829,25.570496,-2.0118902
873-95-4984,B,Mandalay,Member,Female,Health and beauty,76.9,7,26.915,565.215,2/15/2019,20:21,Cash,538.3,4.761904762,26.915,7.7,0,1.3656750425465625,0.5017595122896965,1.3656750425465625,0.5017595122896965,-0.05916393562974838,27.973928,0.7819719
416-13-5917,C,Naypyitaw,Normal,Female,Food and beverages,97.03,5,24.2575,509.4075,1/30/2019,16:24,Ewallet,485.15,4.761904762,24.2575,9.3,4,1.1326717139597602,1.8518095627259232,1.1326717139597602,1.8518095627259232,0.32255773220910106,-7.198027,33.774426
150-89-8043,A,Yangon,Normal,Male,Sports and travel,44.65,3,6.6975,140.6475,2/14/2019,15:04,Cash,133.95,4.761904762,6.6975,6.2,2,-1.176637190740666,-0.2461810413236036,-1.176637190740666,-0.2461810413236036,0.5378638568346724,-22.934574,-21.23135
135-84-8019,A,Yangon,Normal,Female,Fashion accessories,77.93,9,35.0685,736.4385,2/27/2019,16:10,Ewallet,701.37,4.761904762,35.0685,7.6,0,2.1938039762927026,0.3041711713279866,2.1938039762927026,0.3041711713279866,-0.40246993890864097,25.778059,17.3699
441-94-7118,A,Yangon,Member,Male,Electronic accessories,71.95,1,3.5975,75.5475,2/4/2019,12:14,Cash,71.95,4.761904762,3.5975,7.3,4,-1.2458968494791174,0.886134778301168,-1.2458968494791174,0.886134778301168,1.2537583167719633,-20.593473,-13.455847
725-96-3778,C,Naypyitaw,Member,Female,Home and lifestyle,89.25,8,35.7,749.7,1/20/2019,10:13,Cash,714.0,4.761904762,35.7,4.7,0,2.371400843530982,-0.9209130546291379,2.371400843530982,-0.9209130546291379,0.9246267736118943,27.205563,8.969679
531-80-1784,A,Yangon,Normal,Male,Electronic accessories,26.02,7,9.107,191.247,3/28/2019,17:38,Cash,182.14,4.761904762,9.107,5.1,2,-0.6230463214521739,-1.5163506086255343,-0.6230463214521739,-1.5163506086255343,-0.4001901521302633,-2.781547,-1.6042601
400-45-1220,B,Mandalay,Normal,Female,Health and beauty,13.5,10,6.75,141.75,2/27/2019,11:06,Credit card,135.0,4.761904762,6.75,4.8,1,-0.40147779789758165,-2.2427750370120747,-0.40147779789758165,-2.2427750370120747,-1.3332668005482244,-0.704962,5.064924
860-79-0874,C,Naypyitaw,Member,Female,Fashion accessories,99.3,10,49.65,1042.65,2/15/2019,14:53,Credit card,993.0,4.761904762,49.65,6.6,0,3.6807485338063484,0.013558404379230261,3.6807485338063484,0.013558404379230261,0.17775874120256382,35.040585,5.3433514
834-61-8124,A,Yangon,Normal,Male,Electronic accessories,51.69,7,18.0915,379.9215,1/26/2019,18:22,Cash,361.83,4.761904762,18.0915,5.5,1,0.3660530692544385,-0.9139832573087835,0.3660530692544385,-0.9139832573087835,0.0809326095600285,-3.3378475,0.115471
115-99-4379,B,Mandalay,Member,Female,Fashion accessories,54.73,7,19.1555,402.2655,3/14/2019,19:02,Credit card,383.11,4.761904762,19.1555,8.5,1,0.46507504660563376,0.5635790924192581,0.46507504660563376,0.5635790924192581,-0.8180049808119619,17.398079,-15.006161
565-67-6697,B,Mandalay,Member,Male,Home and lifestyle,27.0,9,12.15,255.15,3/2/2019,14:16,Cash,243.0,4.761904762,12.15,4.8,1,-0.02417821906628705,-1.8916636960587883,-0.02417821906628705,-1.8916636960587883,-0.656235668105912,3.8819277,-2.327744
320-49-6392,C,Naypyitaw,Normal,Female,Electronic accessories,30.24,1,1.512,31.752,3/4/2019,15:44,Cash,30.24,4.761904762,1.512,8.4,3,-2.1183687160376015,0.7631710609249367,-2.1183687160376015,0.7631710609249367,-0.17799479470176108,-39.2448,16.183706
889-04-9723,B,Mandalay,Member,Female,Food and beverages,89.14,4,17.828,374.388,1/7/2019,12:20,Credit card,356.56,4.761904762,17.828,7.8,4,0.4844198685440461,1.051129740478007,0.4844198685440461,1.051129740478007,0.7749085329410218,-16.555382,24.378347
632-90-0281,C,Naypyitaw,Normal,Female,Fashion accessories,37.55,10,18.775,394.275,3/8/2019,20:01,Credit card,375.5,4.761904762,18.775,9.3,1,0.6347369905281475,0.4088349498050308,0.6347369905281475,0.4088349498050308,-2.0801575761227564,16.447079,-31.260334
554-42-2417,C,Naypyitaw,Normal,Female,Sports and travel,95.44,10,47.72,1002.12,1/9/2019,13:45,Cash,954.4,4.761904762,47.72,5.2,0,3.530050706606429,-0.7308326451147581,3.530050706606429,-0.7308326451147581,0.503302605757628,30.940565,21.260796
453-63-6187,B,Mandalay,Normal,Male,Electronic accessories,27.5,3,4.125,86.625,3/1/2019,15:40,Ewallet,82.5,4.761904762,4.125,6.5,2,-1.660802844660096,-0.3830984571372315,-1.660802844660096,-0.3830984571372315,0.019520018165104975,-18.133783,-27.555006
578-80-7669,B,Mandalay,Normal,Male,Sports and travel,74.97,1,3.7485,78.7185,3/16/2019,16:58,Cash,74.97,4.761904762,3.7485,5.6,4,-1.1599186531051833,0.12394649139206187,-1.1599186531051833,0.12394649139206187,1.8340763707357375,-22.858677,-19.456097
612-36-5536,A,Yangon,Member,Male,Food and beverages,80.96,8,32.384,680.064,2/17/2019,11:12,Credit card,647.68,4.761904762,32.384,7.4,0,1.8990786224810086,0.38508086798292707,1.8990786224810086,0.38508086798292707,-0.0069801248470126335,38.802124,3.28715
605-72-4132,C,Naypyitaw,Normal,Female,Food and beverages,94.47,8,37.788,793.548,2/27/2019,15:12,Cash,755.76,4.761904762,37.788,9.1,0,2.4569692779557957,1.4215167157378021,2.4569692779557957,1.4215167157378021,-0.28496714673170914,32.322716,16.095457
471-41-2823,C,Naypyitaw,Normal,Male,Food and beverages,99.79,2,9.979,209.559,3/7/2019,20:37,Ewallet,199.58,4.761904762,9.979,8.0,4,-0.23405764899634254,1.610034233694834,-0.23405764899634254,1.610034233694834,1.4862928472953736,-11.937131,-37.842728
462-67-9126,A,Yangon,Normal,Male,Home and lifestyle,73.22,6,21.966,461.286,1/21/2019,17:44,Cash,439.32,4.761904762,21.966,7.2,0,0.770046327560525,0.3727363830686315,0.770046327560525,0.3727363830686315,0.29644545322687554,10.707791,28.847914
272-27-9238,C,Naypyitaw,Normal,Female,Food and beverages,41.24,4,8.248,173.208,2/19/2019,16:23,Cash,164.96,4.761904762,8.248,7.1,3,-0.944519503621568,0.00041562830386156213,-0.944519503621568,0.00041562830386156213,-0.1273392358266554,-8.198821,24.844791
834-25-9262,C,Naypyitaw,Normal,Female,Fashion accessories,81.68,4,16.336,343.056,1/6/2019,12:12,Cash,326.72,4.761904762,16.336,9.1,4,0.20637866193446786,1.6290475379009062,0.20637866193446786,1.6290475379009062,0.256347315715211,-5.8755994,28.438295
122-61-9553,C,Naypyitaw,Normal,Female,Electronic accessories,51.32,9,23.094,484.974,3/14/2019,19:33,Cash,461.88,4.761904762,23.094,5.6,1,1.0650721649593118,-1.1419383303653514,1.0650721649593118,-1.1419383303653514,-0.46351270201092876,4.850726,4.7633486
468-88-0009,A,Yangon,Member,Male,Home and lifestyle,65.94,4,13.188,276.948,3/24/2019,10:29,Cash,263.76,4.761904762,13.188,6.0,4,-0.19722052596705805,-0.1640118589225794,-0.19722052596705805,-0.1640118589225794,0.9061432860110188,-17.263908,-9.75686
613-59-9758,C,Naypyitaw,Normal,Female,Sports and travel,14.36,10,7.18,150.78,1/27/2019,14:28,Cash,143.6,4.761904762,7.18,5.4,1,-0.36024410529513484,-1.9202574089846582,-0.36024410529513484,-1.9202574089846582,-1.442705016069232,2.3702755,1.5695983
254-31-0042,A,Yangon,Member,Male,Electronic accessories,21.5,9,9.675,203.175,3/6/2019,12:46,Credit card,193.5,4.761904762,9.675,7.8,1,-0.35762347975339404,-0.4891114346107042,-0.35762347975339404,-0.4891114346107042,-1.7236326584074464,16.80097,-20.84891
201-86-2184,B,Mandalay,Member,Female,Electronic accessories,26.26,7,9.191,193.011,2/2/2019,19:40,Cash,183.82,4.761904762,9.191,9.9,3,-0.6569077562212067,0.7918972175854952,-0.6569077562212067,0.7918972175854952,-1.903900502618678,-10.65177,-1.4466206
261-12-8671,B,Mandalay,Normal,Female,Fashion accessories,60.96,2,6.096,128.016,1/25/2019,19:39,Credit card,121.92,4.761904762,6.096,4.9,2,-1.0502955758737607,-0.5953273448198614,-1.0502955758737607,-0.5953273448198614,1.3885119359748366,-18.482206,9.148342
730-70-9830,C,Naypyitaw,Normal,Female,Home and lifestyle,70.11,6,21.033,441.693,3/14/2019,17:54,Ewallet,420.66,4.761904762,21.033,5.2,0,0.7416329142056652,-0.7503857759707103,0.7416329142056652,-0.7503857759707103,0.7123628120571804,7.4779615,14.241075
382-25-8917,C,Naypyitaw,Normal,Male,Fashion accessories,42.08,6,12.624,265.104,1/29/2019,12:25,Cash,252.48,4.761904762,12.624,8.9,3,-0.4040805055049216,0.7739368173740238,-0.4040805055049216,0.7739368173740238,-0.9142419526474749,-3.9305239,3.516389
422-29-8786,A,Yangon,Normal,Female,Home and lifestyle,67.09,5,16.7725,352.2225,1/3/2019,16:47,Credit card,335.45,4.761904762,16.7725,9.1,4,0.16057584334360445,1.2521238529933085,0.16057584334360445,1.2521238529933085,-0.3449243552693624,-2.017929,10.878214
667-23-5919,A,Yangon,Member,Female,Fashion accessories,96.7,5,24.175,507.675,1/14/2019,12:52,Ewallet,483.5,4.761904762,24.175,7.0,4,1.189056215491509,0.6735395696180908,1.189056215491509,0.6735395696180908,1.0455823608919899,-14.419464,20.677608
843-01-4703,B,Mandalay,Member,Female,Home and lifestyle,35.38,9,15.921,334.341,1/5/2019,19:50,Credit card,318.42,4.761904762,15.921,9.6,1,0.2768411102171628,0.5625914677732604,0.2768411102171628,0.5625914677732604,-2.02262997448032,16.31219,-12.4000635
743-88-1662,C,Naypyitaw,Normal,Male,Sports and travel,95.49,7,33.4215,701.8515,2/22/2019,18:17,Ewallet,668.43,4.761904762,33.4215,8.7,0,1.9910578902406184,1.3741714635219893,1.9910578902406184,1.3741714635219893,0.17433975179007574,45.056797,-4.8507695
595-86-2894,C,Naypyitaw,Member,Male,Fashion accessories,96.98,4,19.396,407.316,2/6/2019,17:20,Ewallet,387.92,4.761904762,19.396,9.4,4,0.623539910132114,2.0422285803692692,0.623539910132114,2.0422285803692692,0.6450963156996254,3.804998,-23.536179
182-69-8360,B,Mandalay,Normal,Female,Electronic accessories,23.65,4,4.73,99.33,1/30/2019,13:32,Credit card,94.6,4.761904762,4.73,4.0,2,-1.4066149042018838,-1.8630881451374979,-1.4066149042018838,-1.8630881451374979,0.33786044419301564,-39.116283,5.2856383
289-15-7034,A,Yangon,Member,Male,Sports and travel,82.33,4,16.466,345.786,1/11/2019,10:37,Credit card,329.32,4.761904762,16.466,7.5,4,0.24763344565501405,0.8423656155580317,0.24763344565501405,0.8423656155580317,0.8204157159714395,9.525349,-22.561453
462-78-5240,C,Naypyitaw,Normal,Female,Electronic accessories,26.61,2,2.661,55.881,3/19/2019,14:35,Cash,53.22,4.761904762,2.661,4.2,2,-1.8349499397260767,-1.4956990859459858,-1.8349499397260767,-1.4956990859459858,0.7831027634957909,-36.874958,7.21176
868-52-7573,B,Mandalay,Normal,Female,Food and beverages,99.69,5,24.9225,523.3725,1/14/2019,12:09,Cash,498.45,4.761904762,24.9225,9.9,4,1.216016293497926,2.2030350942641705,1.216016293497926,2.2030350942641705,0.20954932501535864,-6.771093,32.782818
153-58-4872,C,Naypyitaw,Member,Female,Food and beverages,74.89,4,14.978,314.538,3/1/2019,15:32,Ewallet,299.56,4.761904762,14.978,4.2,2,0.14215004292861658,-0.9666651061628085,0.14215004292861658,-0.9666651061628085,1.540210256273718,-16.23416,15.416847
662-72-2873,A,Yangon,Normal,Female,Food and beverages,40.94,5,10.235,214.935,1/6/2019,13:58,Ewallet,204.7,4.761904762,10.235,9.9,3,-0.725673594496148,1.280294254760394,-0.725673594496148,1.280294254760394,-1.1704286843578873,1.4575298,-17.510014
525-88-7307,B,Mandalay,Member,Male,Sports and travel,75.82,1,3.791,79.611,1/31/2019,13:19,Cash,75.82,4.761904762,3.791,5.8,4,-1.1235498224204326,0.20849193532606025,-1.1235498224204326,0.20849193532606025,1.8137616600271222,-21.045893,-10.791401
689-16-9784,C,Naypyitaw,Normal,Male,Food and beverages,46.77,6,14.031,294.651,3/11/2019,13:37,Cash,280.62,4.761904762,14.031,6.0,1,-0.15751000677942398,-0.6059408899801233,-0.15751000677942398,-0.6059408899801233,0.028498204162577437,7.053927,22.269684
725-56-0833,A,Yangon,Normal,Female,Health and beauty,32.32,10,16.16,339.36,2/20/2019,16:49,Credit card,323.2,4.761904762,16.16,10.0,1,0.37829346066241565,0.65439595041,0.37829346066241565,0.65439595041,-2.440028795800018,15.323509,-31.469767
394-41-0748,C,Naypyitaw,Member,Female,Fashion accessories,54.07,9,24.3315,510.9615,1/27/2019,14:55,Ewallet,486.63,4.761904762,24.3315,9.5,1,1.1008646516660832,0.8474097268755654,1.1008646516660832,0.8474097268755654,-1.5038167578330592,22.115166,-2.1256375
596-42-3999,B,Mandalay,Normal,Male,Food and beverages,18.22,7,6.377,133.917,3/10/2019,14:04,Credit card,127.54,4.761904762,6.377,6.6,1,-0.9698507067317973,-0.8688414277853871,-0.9698507067317973,-0.8688414277853871,-1.05191149614862,7.87929,-38.054195
